;   
;  IMD Data
;   
;  Saved on Fri Aug 11 10:28:32 2023
;   
;  Structure: 
;   
;  [Sc/CrN2] multilayer, N=300, d=1.56 nm, Gamma=0.520
;      Sc layer (1), z=0.81 nm
;      CrN2 layer (2), rho=5.090 g/cm3, z=0.75 nm
;  Si substrate
;   
;  
;   
;  Theta=0.000 deg
;   
;  E [eV] 	R
       404.59459     0.0078566768
       404.60961     0.0078252103
       404.62462     0.0077942456
       404.63964     0.0077637801
       404.65465     0.0077338125
       404.66967     0.0077043479
       404.68468     0.0076753702
       404.69970     0.0076468848
       404.71471     0.0076188901
       404.72973     0.0075913844
       404.74474     0.0075643647
       404.75976     0.0075378316
       404.77477     0.0075117808
       404.78979     0.0074783579
       404.80480     0.0074411397
       404.81982     0.0074042902
       404.83483     0.0073678260
       404.84985     0.0073317363
       404.86486     0.0072960194
       404.87988     0.0072606738
       404.89489     0.0072256979
       404.90991     0.0071911037
       404.92492     0.0071568620
       404.93994     0.0071229853
       404.95495     0.0070894787
       404.96997     0.0070563268
       404.98498     0.0070235417
       405.00000     0.0069911085
